species,description_year,extinction_year
Tephrodornis.pondicerianus,1789,NA
Terathopius.ecaudatus,1800,NA
Terenotriccus.erythrurus,1847,NA
Terenura.callinota,1855,NA
Terenura.humeralis,1880,NA
Terenura.maculata,1831,NA
Terenura.sharpei,1901,NA
Terenura.sicki,1983,NA
Terenura.spodioptila,1881,NA
Terpsiphone.atrocaudata,1839,NA
Terpsiphone.bedfordi,1907,NA
Terpsiphone.paradisi,1758,NA
Terpsiphone.rufocinerea,1875,NA
Terpsiphone.viridis,1776,NA
Tersina.viridis,1811,NA
Tesia.castaneocoronata,1836,NA
Tesia.cyaniventer,1837,NA
Tesia.olivea,1840,NA
Tetrao.mlokosiewiczi,1875,NA
Tetrao.parvirostris,1856,NA
Tetrao.tetrix,1758,NA
Tetrao.urogallus,1758,NA
Tetraogallus.altaicus,1836,NA
Tetraogallus.caspius,1784,NA
Tetraogallus.caucasicus,1811,NA
Tetraogallus.himalayensis,1843,NA
Tetraogallus.tibetanus,1854,NA
Tetraophasis.obscurus,1869,NA
Tetraophasis.szechenyii,1885,NA
Tetrax.tetrax,1758,NA
Thalassarche.bulleri,1893,NA
Thalassarche.carteri,1903,NA
Thalassarche.cauta,1841,NA
Thalassarche.chlororhynchos,1789,NA
Thalassarche.chrysostoma,1785,NA
Thalassarche.melanophrys,1828,NA
Thalassarche.salvini,1893,NA
Thalassarche.steadi,1933,NA
Thalassoica.antarctica,1789,NA
Thalassornis.leuconotus,1838,NA
Thalurania.colombica,1843,NA
Thalurania.fannyi,1846,NA
Thalurania.furcata,1788,NA
Thalurania.glaucopis,1788,NA
Thalurania.ridgwayi,1900,NA
Thalurania.watertonii,1847,NA
Thamnistes.anabatinus,1860,NA
Thamnomanes.ardesiacus,1868,NA
Thamnomanes.caesius,1820,NA
Thamnomanes.saturninus,1869,NA
Thamnomanes.schistogynus,1911,NA
Thamnophilus.aethiops,1858,NA
Thamnophilus.amazonicus,1858,NA
Thamnophilus.ambiguus,1825,NA
Thamnophilus.aroyae,1904,NA
Thamnophilus.atrinucha,1892,NA
Thamnophilus.bridgesi,1856,NA
Thamnophilus.caerulescens,1816,NA
Thamnophilus.cryptoleucus,1906,NA
Thamnophilus.divisorius,2004,NA
Thamnophilus.doliatus,1764,NA
Thamnophilus.insignis,1884,NA
Thamnophilus.multistriatus,1844,NA
Thamnophilus.murinus,1867,NA
Thamnophilus.nigriceps,1869,NA
Thamnophilus.nigrocinereus,1855,NA
Thamnophilus.palliatus,1823,NA
Thamnophilus.pelzelni,1924,NA
Thamnophilus.praecox,1937,NA
Thamnophilus.punctatus,1809,NA
Thamnophilus.ruficapillus,1816,NA
Thamnophilus.schistaceus,1835,NA
Thamnophilus.stictocephalus,1869,NA
Thamnophilus.sticturus,1869,NA
Thamnophilus.tenuepunctatus,1853,NA
Thamnophilus.torquatus,1825,NA
Thamnophilus.unicolor,1859,NA
Thamnophilus.zarumae,1921,NA
Thaumastura.cora,1827,NA
Thaumatibis.gigantea,1877,NA
Theristicus.caerulescens,1817,NA
Theristicus.caudatus,1783,NA
Theristicus.melanopis,1789,NA
Thescelocichla.leucopleura,1856,NA
Thinocorus.orbignyianus,1831,NA
Thinocorus.rumicivorus,1829,NA
Thlypopsis.fulviceps,1851,NA
Thlypopsis.inornata,1879,NA
Thlypopsis.ornata,1859,NA
Thlypopsis.pectoralis,1884,NA
Thlypopsis.ruficeps,1837,NA
Thlypopsis.sordida,1837,NA
Thraupis.abbas,1830,NA
Thraupis.bonariensis,1789,NA
Thraupis.cyanocephala,1837,NA
Thraupis.cyanoptera,1817,NA
Thraupis.episcopus,1766,NA
Thraupis.glaucocolpa,1850,NA
Thraupis.ornata,1789,NA
Thraupis.palmarum,1821,NA
Thraupis.sayaca,1766,NA
Threnetes.leucurus,1766,NA
Threnetes.niger,1758,NA
Threnetes.ruckeri,1847,NA
Threskiornis.aethiopicus,1790,NA
Threskiornis.melanocephalus,1790,NA
Thripadectes.flammulatus,1849,NA
Thripadectes.holostictus,1876,NA
Thripadectes.ignobilis,1879,NA
Thripadectes.melanorhynchus,1844,NA
Thripadectes.rufobrunneus,1865,NA
Thripadectes.scrutator,1874,NA
Thripadectes.virgaticeps,1874,NA
Thripias.namaquus,1793,NA
Thripias.pyrrhogaster,1845,NA
Thripias.xantholophus,1883,NA
Thripophaga.berlepschi,1905,NA
Thripophaga.cherriei,1902,NA
Thripophaga.fusciceps,1889,NA
Thripophaga.macroura,1821,NA
Thryomanes.bewickii,1827,NA
Thryorchilus.browni,1902,NA
Thryothorus.atrogularis,1864,NA
Thryothorus.coraya,1789,NA
Thryothorus.eisenmanni,1985,NA
Thryothorus.euophrys,1860,NA
Thryothorus.fasciatoventris,1845,NA
Thryothorus.felix,1859,NA
Thryothorus.genibarbis,1837,NA
Thryothorus.griseus,1925,NA
Thryothorus.guarayanus,1837,NA
Thryothorus.leucopogon,1899,NA
Thryothorus.leucotis,1845,NA
Thryothorus.longirostris,1818,NA
Thryothorus.ludovicianus,1790,NA
Thryothorus.maculipectus,1845,NA
Thryothorus.modestus,1861,NA
Thryothorus.mystacalis,1860,NA
Thryothorus.nicefori,1946,NA
Thryothorus.nigricapillus,1860,NA
Thryothorus.pleurostictus,1860,NA
Thryothorus.rufalbus,1845,NA
Thryothorus.rutilus,1819,NA
Thryothorus.sclateri,1879,NA
Thryothorus.semibadius,1870,NA
Thryothorus.sinaloa,1864,NA
Thryothorus.spadix,1910,NA
Thryothorus.superciliaris,1869,NA
Thryothorus.thoracicus,1864,NA
Tiaris.bicolor,1766,NA
Tiaris.fuliginosus,1830,NA
Tiaris.obscurus,1837,NA
Tiaris.olivaceus,1766,NA
Tichodroma.muraria,1766,NA
Tickellia.hodgsoni,1854,NA
Tigriornis.leucolopha,1846,NA
Tigrisoma.fasciatum,1825,NA
Tigrisoma.lineatum,1783,NA
Tigrisoma.mexicanum,1834,NA
Tijuca.atra,1829,NA
Tijuca.condita,1980,NA
Tilmatura.dupontii,1832,NA
Timalia.pileata,1821,NA
Tinamotis.ingoufi,1890,NA
Tinamotis.pentlandii,1837,NA
Tinamus.guttatus,1863,NA
Tinamus.major,1789,NA
Tinamus.osgoodi,1949,NA
Tinamus.solitarius,1819,NA
Tinamus.tao,1815,NA
Tityra.cayana,1766,NA
Tityra.inquisitor,1823,NA
Tityra.semifasciata,1825,NA
Tmetothylacus.tenellus,1878,NA
Tockus.alboterminatus,1889,NA
Tockus.bradfieldi,1930,NA
Tockus.camurus,1857,NA
Tockus.deckeni,1869,NA
Tockus.erythrorhynchus,1823,NA
Tockus.fasciatus,1811,NA
Tockus.flavirostris,1835,NA
Tockus.hartlaubi,1861,NA
Tockus.hemprichii,1833,NA
Tockus.jacksoni,1891,NA
Tockus.leucomelas,1842,NA
Tockus.monteiri,1865,NA
Tockus.nasutus,1766,NA
Tockus.pallidirostris,1870,NA
Todiramphus.chloris,1783,NA
Todirostrum.chrysocrotaphum,1850,NA
Todirostrum.cinereum,1766,NA
Todirostrum.maculatum,1806,NA
Todirostrum.nigriceps,1855,NA
Todirostrum.pictum,1897,NA
Todirostrum.poliocephalum,1831,NA
Todirostrum.viridanum,1927,NA
Tolmomyias.assimilis,1868,NA
Tolmomyias.flaviventris,1831,NA
Tolmomyias.poliocephalus,1884,NA
Tolmomyias.sulphurescens,1825,NA
Tolmomyias.traylori,1997,NA
Topaza.pella,1758,NA
Topaza.pyra,1846,NA
Torgos.tracheliotos,1791,NA
Touit.batavicus,1783,NA
Touit.costaricensis,1913,NA
Touit.dilectissimus,1871,NA
Touit.huetii,1830,NA
Touit.melanonotus,1820,NA
Touit.purpuratus,1788,NA
Touit.stictopterus,1862,NA
Touit.surdus,1820,NA
Toxostoma.bendirei,1873,NA
Toxostoma.cinereum,1860,NA
Toxostoma.crissale,1858,NA
Toxostoma.curvirostre,1827,NA
Toxostoma.lecontei,1851,NA
Toxostoma.longirostre,1838,NA
Toxostoma.redivivum,1845,NA
Toxostoma.rufum,1758,NA
Trachyphonus.darnaudii,1847,NA
Trachyphonus.erythrocephalus,1878,NA
Trachyphonus.margaritatus,1826,NA
Trachyphonus.purpuratus,1851,NA
Trachyphonus.usambiro,1908,NA
Trachyphonus.vaillantii,1821,NA
Tragopan.blythii,1870,NA
Tragopan.caboti,1857,NA
Tragopan.melanocephalus,1829,NA
Tragopan.satyra,1758,NA
Tragopan.temminckii,1831,NA
Treron.apicauda,1846,NA
Treron.bicinctus,1840,NA
Treron.calvus,1808,NA
Treron.capellei,1823,NA
Treron.curvirostra,1789,NA
Treron.fulvicollis,1827,NA
Treron.olax,1823,NA
Treron.pembaensis,1940,NA
Treron.phoenicopterus,1790,NA
Treron.pompadora,1789,NA
Treron.seimundi,1910,NA
Treron.sieboldii,1835,NA
Treron.sphenurus,1832,NA
Treron.vernans,1771,NA
Treron.waalia,1793,NA
Trichastoma.bicolor,1839,NA
Trichastoma.rostratum,1842,NA
Trichastoma.tickelli,1859,NA
Trichixos.pyrropygus,1839,NA
Tricholaema.diademata,1861,NA
Tricholaema.frontata,1880,NA
Tricholaema.hirsuta,1821,NA
Tricholaema.lacrymosa,1878,NA
Tricholaema.leucomelas,1783,NA
Tricholaema.melanocephala,1826,NA
Tricholestes.criniger,1845,NA
Trichothraupis.melanops,1818,NA
Triclaria.malachitacea,1824,NA
Trigonoceps.occipitalis,1824,NA
Tringa.erythropus,1764,NA
Tringa.flavipes,1789,NA
Tringa.glareola,1758,NA
Tringa.guttifer,1835,NA
Tringa.melanoleuca,1789,NA
Tringa.nebularia,1767,NA
Tringa.ochropus,1758,NA
Tringa.solitaria,1813,NA
Tringa.stagnatilis,1803,NA
Tringa.totanus,1758,NA
Trochocercus.cyanomelas,1818,NA
Trochocercus.nitens,1859,NA
Troglodytes.aedon,1809,NA
Troglodytes.monticola,1899,NA
Troglodytes.ochraceus,1882,NA
Troglodytes.rufociliatus,1881,NA
Troglodytes.rufulus,1849,NA
Troglodytes.solstitialis,1859,NA
Troglodytes.troglodytes,1758,NA
Trogon.aurantiiventris,1856,NA
Trogon.bairdii,1868,NA
Trogon.caligatus,1838,NA
Trogon.chionurus,1871,NA
Trogon.citreolus,1835,NA
Trogon.clathratus,1856,NA
Trogon.collaris,1817,NA
Trogon.comptus,1948,NA
Trogon.curucui,1766,NA
Trogon.elegans,1834,NA
Trogon.massena,1838,NA
Trogon.melanocephalus,1836,NA
Trogon.melanurus,1838,NA
Trogon.mesurus,1863,NA
Trogon.mexicanus,1827,NA
Trogon.personatus,1842,NA
Trogon.ramonianus,1849,NA
Trogon.rufus,1788,NA
Trogon.surrucura,1817,NA
Trogon.violaceus,1788,NA
Trogon.viridis,1766,NA
Tropicranus.albocristatus,1848,NA
Tryngites.subruficollis,1819,NA
Tumbezia.salvini,1877,NA
Turdinus.macrodactylus,1844,NA
Turdinus.marmorata,1880,NA
Turdoides.affinis,1845,NA
Turdoides.altirostris,1909,NA
Turdoides.aylmeri,1885,NA
Turdoides.bicolor,1831,NA
Turdoides.caudata,1823,NA
Turdoides.earlei,1844,NA
Turdoides.fulva,1789,NA
Turdoides.gularis,1855,NA
Turdoides.gymnogenys,1865,NA
Turdoides.hartlaubii,1868,NA
Turdoides.hindei,1900,NA
Turdoides.hypoleuca,1878,NA
Turdoides.jardineii,1836,NA
Turdoides.leucocephala,1827,NA
Turdoides.leucopygia,1840,NA
Turdoides.longirostris,1854,NA
Turdoides.malcolmi,1832,NA
Turdoides.melanops,1867,NA
Turdoides.nipalensis,1836,NA
Turdoides.plebejus,1828,NA
Turdoides.reinwardii,1831,NA
Turdoides.rubiginosa,1845,NA
Turdoides.rufescens,1847,NA
Turdoides.sharpei,1891,NA
Turdoides.squamiceps,1827,NA
Turdoides.squamulata,1884,NA
Turdoides.striata,1823,NA
Turdoides.subrufa,1839,NA
Turdoides.tenebrosa,1883,NA
Turdus.albicollis,1818,NA
Turdus.albocinctus,1840,NA
Turdus.amaurochalinus,1850,NA
Turdus.assimilis,1850,NA
Turdus.boulboul,1790,NA
Turdus.cardis,1831,NA
Turdus.chiguanco,1837,NA
Turdus.chrysolaus,1831,NA
Turdus.dissimilis,1847,NA
Turdus.falcklandii,1824,NA
Turdus.feae,1887,NA
Turdus.flavipes,1818,NA
Turdus.fulviventris,1857,NA
Turdus.fumigatus,1823,NA
Turdus.fuscater,1837,NA
Turdus.grayi,1838,NA
Turdus.haplochrous,1931,NA
Turdus.hauxwelli,1869,NA
Turdus.helleri,1913,NA
Turdus.hortulorum,1863,NA
Turdus.ignobilis,1857,NA
Turdus.iliacus,1766,NA
Turdus.infuscatus,1844,NA
Turdus.kessleri,1876,NA
Turdus.lawrencii,1880,NA
Turdus.leucomelas,1818,NA
Turdus.leucops,1877,NA
Turdus.libonyanus,1836,NA
Turdus.ludoviciae,1895,NA
Turdus.maculirostris,1883,NA
Turdus.maranonicus,1880,NA
Turdus.menachensis,1913,NA
Turdus.merula,1758,NA
Turdus.migratorius,1766,NA
Turdus.mupinensis,1920,NA
Turdus.naumanni,1820,NA
Turdus.nigrescens,1861,NA
Turdus.nigriceps,1874,NA
Turdus.nudigenis,1848,NA
Turdus.obscurus,1789,NA
Turdus.obsoletus,1862,NA
Turdus.olivaceus,1766,NA
Turdus.olivater,1848,NA
Turdus.pallidus,1789,NA
Turdus.pelios,1850,NA
Turdus.philomelos,1831,NA
Turdus.pilaris,1758,NA
Turdus.plebejus,1861,NA
Turdus.reevei,1870,NA
Turdus.rubrocanus,1846,NA
Turdus.ruficollis,1776,NA
Turdus.rufitorques,1844,NA
Turdus.rufiventris,1818,NA
Turdus.rufopalliatus,1840,NA
Turdus.serranus,1844,NA
Turdus.tephronotus,1878,NA
Turdus.torquatus,1758,NA
Turdus.unicolor,1833,NA
Turdus.viscivorus,1758,NA
Turnix.hottentottus,1815,NA
Turnix.suscitator,1789,NA
Turnix.sylvaticus,1787,NA
Turnix.tanki,1843,NA
Turtur.abyssinicus,1902,NA
Turtur.afer,1766,NA
Turtur.brehmeri,1865,NA
Turtur.chalcospilos,1827,NA
Turtur.tympanistria,1809,NA
Tympanuchus.cupido,1758,NA
Tympanuchus.pallidicinctus,1873,NA
Tympanuchus.phasianellus,1758,NA
Tyranneutes.stolzmanni,1906,NA
Tyranneutes.virescens,1868,NA
Tyrannopsis.sulphurea,1825,NA
Tyrannulus.elatus,1790,NA
Tyrannus.albogularis,1856,NA
Tyrannus.couchii,1858,NA
Tyrannus.crassirostris,1826,NA
Tyrannus.dominicensis,1788,NA
Tyrannus.forficatus,1789,NA
Tyrannus.melancholicus,1819,NA
Tyrannus.niveigularis,1860,NA
Tyrannus.savana,1808,NA
Tyrannus.tyrannus,1758,NA
Tyrannus.verticalis,1823,NA
Tyrannus.vociferans,1826,NA
Tyto.alba,1769,NA
Tyto.capensis,1834,NA
Tyto.longimembris,1839,NA
Upucerthia.albigula,1932,NA
Upucerthia.dumetaria,1832,NA
Upucerthia.jelskii,1874,NA
Upucerthia.saturatior,1900,NA
Upucerthia.validirostris,1861,NA
Upupa.epops,1758,NA
Uraeginthus.angolensis,1758,NA
Uraeginthus.bengalus,1766,NA
Uraeginthus.cyanocephalus,1897,NA
Uraeginthus.granatinus,1766,NA
Uraeginthus.ianthinogaster,1879,NA
Uragus.sibiricus,1773,NA
Uria.aalge,1763,NA
Uria.lomvia,1758,NA
Urochroa.bougueri,1851,NA
Urocissa.erythrorhyncha,1783,NA
Urocissa.flavirostris,1846,NA
Urocissa.ornata,1829,NA
Urocissa.whiteheadi,1899,NA
Urocolius.indicus,1790,NA
Urocolius.macrourus,1766,NA
Urocynchramus.pylzowi,1876,NA
Urolais.epichlorus,1892,NA
Urolestes.melanoleucus,1831,NA
Uropelia.campestris,1825,NA
Uropsalis.lyra,1850,NA
Uropsalis.segmentata,1849,NA
Uropsila.leucogastra,1837,NA
Urosphena.squameiceps,1863,NA
Urosphena.subulata,1884,NA
Urosticte.benjamini,1851,NA
Urosticte.ruficrissa,1864,NA
Urothraupis.stolzmanni,1885,NA
Urotriorchis.macrourus,1855,NA
Vanellus.albiceps,1834,NA
Vanellus.armatus,1822,NA
Vanellus.cayanus,1790,NA
Vanellus.chilensis,1782,NA
Vanellus.cinereus,1842,NA
Vanellus.coronatus,1783,NA
Vanellus.crassirostris,1855,NA
Vanellus.duvaucelii,1826,NA
Vanellus.gregarius,1771,NA
Vanellus.indicus,1783,NA
Vanellus.leucurus,1823,NA
Vanellus.lugubris,1826,NA
Vanellus.malarbaricus,1783,NA
Vanellus.melanocephalus,1845,NA
Vanellus.melanopterus,1829,NA
Vanellus.resplendens,1843,NA
Vanellus.senegallus,1766,NA
Vanellus.spinosus,1758,NA
Vanellus.superciliosus,1886,NA
Vanellus.tectus,1783,NA
Vanellus.vanellus,1758,NA
Veniliornis.affinis,1821,NA
Veniliornis.callonotus,1841,NA
Veniliornis.cassini,1862,NA
Veniliornis.chocoensis,1919,NA
Veniliornis.dignus,1877,NA
Veniliornis.frontalis,1883,NA
Veniliornis.kirkii,1845,NA
Veniliornis.lignarius,1782,NA
Veniliornis.maculifrons,1824,NA
Veniliornis.mixtus,1783,NA
Veniliornis.nigriceps,1840,NA
Veniliornis.passerinus,1766,NA
Veniliornis.sanguineus,1793,NA
Veniliornis.spilogaster,1827,NA
Vermivora.bachmanii,1833,NA
Vermivora.celata,1823,NA
Vermivora.chrysoptera,1766,NA
Vermivora.crissalis,1889,NA
Vermivora.cyanoptera,1766,NA
Vermivora.luciae,1861,NA
Vermivora.peregrina,1811,NA
Vermivora.ruficapilla,1811,NA
Vermivora.virginiae,1860,NA
Vidua.camerunensis,1922,NA
Vidua.chalybeata,1776,NA
Vidua.codringtoni,1907,NA
Vidua.fischeri,1882,NA
Vidua.funerea,1847,NA
Vidua.hypocherina,1856,NA
Vidua.interjecta,1922,NA
Vidua.larvaticola,1982,NA
Vidua.macroura,1764,NA
Vidua.maryae,1982,NA
Vidua.nigeriae,1908,NA
Vidua.obtusa,1922,NA
Vidua.paradisaea,1758,NA
Vidua.purpurascens,1883,NA
Vidua.raricola,1982,NA
Vidua.regia,1766,NA
Vidua.togoensis,1923,NA
Vidua.wilsoni,1901,NA
Vireo.altiloquus,1808,NA
Vireo.atricapilla,1852,NA
Vireo.bellii,1844,NA
Vireo.brevipennis,1858,NA
Vireo.carmioli,1866,NA
Vireo.cassinii,1858,NA
Vireo.flavifrons,1808,NA
Vireo.flavoviridis,1851,NA
Vireo.gilvus,1808,NA
Vireo.griseus,1783,NA
Vireo.huttoni,1851,NA
Vireo.hypochryseus,1862,NA
Vireo.leucophrys,1844,NA
Vireo.magister,1871,NA
Vireo.masteri,1996,NA
Vireo.nelsoni,1936,NA
Vireo.olivaceus,1766,NA
Vireo.pallens,1863,NA
Vireo.philadelphicus,1851,NA
Vireo.plumbeus,1866,NA
Vireo.solitarius,1810,NA
Vireo.vicinior,1866,NA
Vireolanius.eximius,1866,NA
Vireolanius.leucotis,1837,NA
Vireolanius.melitophrys,1851,NA
Vireolanius.pulchellus,1859,NA
Volatinia.jacarina,1766,NA
Vultur.gryphus,1758,NA
Wetmorethraupis.sterrhopteron,1964,NA
Willisornis.poecilinotus,1847,NA
Wilsonia.canadensis,1766,NA
Wilsonia.citrina,1783,NA
Wilsonia.pusilla,1811,NA
Xanthocephalus.xanthocephalus,1826,NA
Xanthopsar.flavus,1788,NA
Xema.sabini,1819,NA
Xenerpestes.minlosi,1886,NA
Xenerpestes.singularis,1885,NA
Xenocopsychus.ansorgei,1907,NA
Xenodacnis.parina,1873,NA
Xenoglaux.loweryi,1977,NA
Xenoperdix.udzungwensis,1994,NA
Xenopipo.atronitens,1847,NA
Xenopipo.flavicapilla,1852,NA
Xenopipo.holochlora,1888,NA
Xenopipo.unicolor,1884,NA
Xenopipo.uniformis,1884,NA
Xenops.milleri,1914,NA
Xenops.minutus,1788,NA
Xenops.rutilans,1821,NA
Xenops.tenuirostris,1859,NA
Xenopsaris.albinucha,1869,NA
Xenornis.setifrons,1924,NA
Xenospingus.concolor,1837,NA
Xenospiza.baileyi,1931,NA
Xenotriccus.callizonus,1927,NA
Xenotriccus.mexicanus,1938,NA
Xenus.cinereus,1775,NA
Xiphirhynchus.superciliaris,1842,NA
Xiphocolaptes.albicollis,1818,NA
Xiphocolaptes.falcirostris,1824,NA
Xiphocolaptes.major,1818,NA
Xiphocolaptes.promeropirhynchus,1840,NA
Xipholena.atropurpurea,1820,NA
Xipholena.lamellipennis,1839,NA
Xipholena.punicea,1764,NA
Xiphorhynchus.elegans,1868,NA
Xiphorhynchus.erythropygius,1859,NA
Xiphorhynchus.flavigaster,1827,NA
Xiphorhynchus.fuscus,1818,NA
Xiphorhynchus.guttatus,1820,NA
Xiphorhynchus.lachrymosus,1862,NA
Xiphorhynchus.obsoletus,1820,NA
Xiphorhynchus.ocellatus,1824,NA
Xiphorhynchus.pardalotus,1818,NA
Xiphorhynchus.spixii,1830,NA
Xiphorhynchus.susurrans,1847,NA
Xiphorhynchus.triangularis,1842,NA
Xolmis.cinereus,1816,NA
Xolmis.coronatus,1823,NA
Xolmis.dominicanus,1823,NA
Xolmis.irupero,1823,NA
Xolmis.pyrope,1830,NA
Xolmis.rubetra,1860,NA
Xolmis.salinarum,1979,NA
Xolmis.velatus,1823,NA
Yuhina.bakeri,1926,NA
Yuhina.castaniceps,1854,NA
Yuhina.diademata,1869,NA
Yuhina.flavicollis,1836,NA
Yuhina.gularis,1836,NA
Yuhina.humilis,1877,NA
Yuhina.nigrimenta,1845,NA
Yuhina.occipitalis,1836,NA
Yuhina.torqueola,1870,NA
Zaratornis.stresemanni,1964,NA
Zavattariornis.stresemanni,1938,NA
Zebrilus.undulatus,1789,NA
Zeledonia.coronata,1889,NA
Zenaida.asiatica,1758,NA
Zenaida.auriculata,1847,NA
Zenaida.aurita,1809,NA
Zenaida.macroura,1758,NA
Zenaida.meloda,1843,NA
Zimmerius.acer,1883,NA
Zimmerius.albigularis,1924,NA
Zimmerius.bolivianus,1840,NA
Zimmerius.chrysops,1859,NA
Zimmerius.cinereicapilla,1873,NA
Zimmerius.gracilipes,1867,NA
Zimmerius.improbus,1871,NA
Zimmerius.vilissimus,1859,NA
Zimmerius.villarejoi,2001,NA
Zimmerius.viridiflavus,1844,NA
Zonotrichia.albicollis,1789,NA
Zonotrichia.atricapilla,1789,NA
Zonotrichia.capensis,1776,NA
Zonotrichia.leucophrys,1772,NA
Zonotrichia.querula,1840,NA
Zoonavena.sylvatica,1846,NA
Zoothera.camaronensis,1905,NA
Zoothera.citrina,1790,NA
Zoothera.crossleyi,1871,NA
Zoothera.dauma,1790,NA
Zoothera.dixoni,1881,NA
Zoothera.gurneyi,1864,NA
Zoothera.guttata,1831,NA
Zoothera.imbricata,1854,NA
Zoothera.interpres,1826,NA
Zoothera.marginata,1847,NA
Zoothera.mollissima,1842,NA
Zoothera.monticola,1832,NA
Zoothera.naevia,1789,NA
Zoothera.oberlaenderi,1914,NA
Zoothera.piaggiae,1877,NA
Zoothera.pinicola,1859,NA
Zoothera.princei,1873,NA
Zoothera.sibirica,1776,NA
Zoothera.spiloptera,1847,NA
Zoothera.tanganjicae,1914,NA
Zoothera.wardii,1842,NA
Zosterops.abyssinicus,1843,NA
Zosterops.ceylonensis,1872,NA
Zosterops.erythropleurus,1863,NA
Zosterops.everetti,1878,NA
Zosterops.japonicus,1847,NA
Zosterops.pallidus,1838,NA
Zosterops.palpebrosus,1824,NA
Zosterops.poliogastrus,1861,NA
Zosterops.senegalensis,1850,NA
Zosterops.vaughani,1924,NA
